Object nr 3,Lap Nr:,Nr. of Corners,Corner 1,x,y
,800,15,C 1,36,45,C 2,18,37,C 3,23,14,C 4,30,76,C 5,20,78,C 6,19,53,C 7,39,82,C 8,20,96,C 9,39,96,C 10,36,32,C 11,19,64,C 12,28,88,C 13,37,57,C 14,39,70,C 15,26,45
,12000,16,C 1,36,45,C 2,23,15,C 3,18,37,C 4,19,53,C 5,30,76,C 6,19,75,C 7,20,96,C 8,39,96,C 9,39,82,C 10,35,32,C 11,37,57,C 12,19,64,C 13,20,86,C 14,38,70,C 15,31,88,C 16,26,45
,12800,14,C 1,36,45,C 2,23,15,C 3,18,37,C 4,19,50,C 5,30,76,C 6,19,79,C 7,39,96,C 8,20,96,C 9,39,82,C 10,18,61,C 11,35,32,C 12,37,57,C 13,38,70,C 14,30,88
,13600,14,C 1,36,45,C 2,23,15,C 3,18,37,C 4,19,53,C 5,30,76,C 6,19,79,C 7,39,96,C 8,20,96,C 9,39,82,C 10,35,32,C 11,19,68,C 12,37,57,C 13,38,70,C 14,30,88
,14400,14,C 1,23,15,C 2,36,45,C 3,18,37,C 4,19,50,C 5,19,79,C 6,30,76,C 7,39,96,C 8,39,82,C 9,20,96,C 10,19,61,C 11,35,32,C 12,37,57,C 13,38,70,C 14,31,88
,15200,14,C 1,36,45,C 2,23,15,C 3,18,37,C 4,19,53,C 5,30,76,C 6,19,79,C 7,20,96,C 8,39,82,C 9,39,96,C 10,35,32,C 11,19,68,C 12,37,57,C 13,39,70,C 14,30,88
,16000,14,C 1,23,15,C 2,37,46,C 3,18,37,C 4,19,50,C 5,19,79,C 6,31,76,C 7,39,82,C 8,20,96,C 9,39,96,C 10,18,61,C 11,35,32,C 12,37,57,C 13,39,70,C 14,30,88
,16800,15,C 1,23,15,C 2,37,46,C 3,18,37,C 4,19,50,C 5,28,77,C 6,39,78,C 7,20,96,C 8,18,61,C 9,39,96,C 10,35,32,C 11,19,83,C 12,37,57,C 13,19,71,C 14,31,88,C 15,34,67
,17600,14,C 1,23,15,C 2,37,46,C 3,18,37,C 4,19,50,C 5,19,79,C 6,31,76,C 7,39,96,C 8,39,82,C 9,20,96,C 10,18,61,C 11,36,32,C 12,37,57,C 13,39,70,C 14,30,88
,18400,14,C 1,23,15,C 2,37,46,C 3,18,37,C 4,19,50,C 5,19,79,C 6,31,76,C 7,20,96,C 8,39,96,C 9,18,61,C 10,39,82,C 11,35,32,C 12,37,57,C 13,39,70,C 14,31,88
,19200,14,C 1,37,46,C 2,23,15,C 3,19,50,C 4,18,37,C 5,19,79,C 6,31,76,C 7,20,96,C 8,39,96,C 9,18,61,C 10,36,32,C 11,39,82,C 12,37,57,C 13,31,88,C 14,39,67
,20000,15,C 1,23,15,C 2,37,46,C 3,19,50,C 4,18,37,C 5,28,77,C 6,39,78,C 7,20,96,C 8,39,96,C 9,18,61,C 10,19,83,C 11,36,32,C 12,20,71,C 13,37,57,C 14,31,88,C 15,34,67
,20800,15,C 1,23,15,C 2,37,46,C 3,19,50,C 4,17,37,C 5,28,77,C 6,39,78,C 7,20,96,C 8,39,96,C 9,18,61,C 10,19,83,C 11,36,32,C 12,20,71,C 13,37,57,C 14,31,88,C 15,34,67
,21600,14,C 1,37,46,C 2,23,15,C 3,19,50,C 4,17,37,C 5,19,79,C 6,31,76,C 7,20,96,C 8,18,61,C 9,39,96,C 10,39,82,C 11,36,32,C 12,37,57,C 13,31,88,C 14,39,67
,22400,15,C 1,23,15,C 2,37,46,C 3,19,50,C 4,28,77,C 5,17,37,C 6,39,78,C 7,20,96,C 8,18,61,C 9,39,96,C 10,19,71,C 11,35,32,C 12,19,83,C 13,37,57,C 14,34,67,C 15,32,88
,23200,13,C 1,23,15,C 2,37,46,C 3,19,50,C 4,19,79,C 5,17,37,C 6,31,76,C 7,20,96,C 8,39,96,C 9,18,61,C 10,36,32,C 11,39,82,C 12,37,57,C 13,38,67
,24000,15,C 1,37,46,C 2,23,15,C 3,19,50,C 4,17,37,C 5,28,77,C 6,39,78,C 7,20,96,C 8,18,61,C 9,39,96,C 10,19,83,C 11,36,32,C 12,20,71,C 13,37,57,C 14,31,88,C 15,34,67
,24800,14,C 1,23,15,C 2,37,46,C 3,19,50,C 4,28,77,C 5,17,37,C 6,20,96,C 7,38,74,C 8,39,96,C 9,18,61,C 10,19,83,C 11,36,32,C 12,20,71,C 13,37,57,C 14,39,86
,25600,13,C 1,23,15,C 2,19,50,C 3,37,46,C 4,28,77,C 5,17,37,C 6,20,96,C 7,18,61,C 8,38,74,C 9,38,95,C 10,35,33,C 11,19,83,C 12,20,71,C 13,37,57
,26400,15,C 1,19,50,C 2,37,46,C 3,23,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,39,78,C 8,39,96,C 9,36,32,C 10,18,61,C 11,19,83,C 12,19,71,C 13,37,57,C 14,34,67,C 15,31,88
,27200,14,C 1,19,50,C 2,23,15,C 3,37,46,C 4,28,77,C 5,17,37,C 6,20,96,C 7,18,61,C 8,39,78,C 9,38,95,C 10,35,33,C 11,19,83,C 12,20,71,C 13,37,57,C 14,34,67
,28000,14,C 1,19,50,C 2,37,46,C 3,32,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,39,78,C 8,38,95,C 9,18,61,C 10,35,33,C 11,19,83,C 12,20,71,C 13,37,57,C 14,34,67
,28800,14,C 1,23,15,C 2,19,50,C 3,37,46,C 4,28,77,C 5,17,37,C 6,20,96,C 7,39,78,C 8,39,96,C 9,18,61,C 10,19,83,C 11,36,32,C 12,20,71,C 13,37,57,C 14,34,67
,29600,15,C 1,19,50,C 2,37,46,C 3,23,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,39,96,C 8,18,61,C 9,38,79,C 10,36,32,C 11,19,83,C 12,20,71,C 13,37,57,C 14,34,67,C 15,32,88
,30400,13,C 1,37,46,C 2,19,50,C 3,32,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,18,61,C 8,38,75,C 9,38,95,C 10,36,32,C 11,19,83,C 12,20,71,C 13,37,57
,31200,14,C 1,37,46,C 2,19,50,C 3,23,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,18,61,C 8,39,78,C 9,35,33,C 10,39,96,C 11,19,83,C 12,20,71,C 13,37,57,C 14,34,67
,32000,14,C 1,37,46,C 2,19,50,C 3,23,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,38,75,C 8,18,61,C 9,39,96,C 10,35,33,C 11,20,84,C 12,20,71,C 13,37,58,C 14,39,86
,32800,13,C 1,19,50,C 2,37,46,C 3,32,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,18,61,C 8,38,79,C 9,35,33,C 10,38,95,C 11,20,84,C 12,20,71,C 13,37,58
,33600,13,C 1,37,46,C 2,19,50,C 3,32,15,C 4,28,77,C 5,17,37,C 6,20,96,C 7,38,79,C 8,18,61,C 9,35,33,C 10,39,96,C 11,20,84,C 12,20,71,C 13,37,58
,34400,13,C 1,37,46,C 2,32,15,C 3,19,50,C 4,29,77,C 5,19,79,C 6,18,38,C 7,20,96,C 8,38,95,C 9,18,61,C 10,35,33,C 11,38,83,C 12,37,57,C 13,38,71
,35200,14,C 1,19,50,C 2,37,46,C 3,23,15,C 4,29,77,C 5,19,79,C 6,17,37,C 7,20,96,C 8,38,95,C 9,18,61,C 10,35,33,C 11,38,83,C 12,37,58,C 13,38,71,C 14,30,89
,36000,13,C 1,37,46,C 2,19,50,C 3,23,15,C 4,19,79,C 5,29,77,C 6,17,37,C 7,20,96,C 8,36,33,C 9,18,61,C 10,39,96,C 11,38,83,C 12,37,57,C 13,38,71
,36800,13,C 1,37,46,C 2,23,15,C 3,19,50,C 4,29,77,C 5,19,79,C 6,18,38,C 7,20,96,C 8,18,61,C 9,36,33,C 10,39,96,C 11,38,83,C 12,37,58,C 13,38,71
,37600,14,C 1,37,46,C 2,19,50,C 3,23,15,C 4,29,77,C 5,19,79,C 6,17,37,C 7,20,96,C 8,36,33,C 9,38,95,C 10,39,83,C 11,18,61,C 12,37,58,C 13,38,71,C 14,30,89
,38400,14,C 1,36,46,C 2,19,50,C 3,29,77,C 4,32,15,C 5,19,75,C 6,18,38,C 7,20,96,C 8,39,96,C 9,35,33,C 10,38,83,C 11,18,61,C 12,24,86,C 13,37,58,C 14,38,71
,39200,14,C 1,37,46,C 2,29,77,C 3,19,50,C 4,32,15,C 5,18,38,C 6,19,75,C 7,20,96,C 8,38,96,C 9,35,33,C 10,38,83,C 11,19,62,C 12,24,86,C 13,37,58,C 14,38,71
,40000,14,C 1,36,46,C 2,19,54,C 3,23,15,C 4,29,77,C 5,19,79,C 6,18,38,C 7,20,97,C 8,36,33,C 9,38,96,C 10,39,83,C 11,19,65,C 12,37,58,C 13,38,71,C 14,26,89
