timestamp,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5
5002.519000,-0.314387,0.078436,-0.010979,0.001647,-0.005415,0.008891
5002.523000,-0.521750,0.319857,-0.088452,-0.001594,-0.010736,0.008046
5002.525000,0.072507,0.366967,-0.436987,-0.010066,0.001924,0.002865
5002.527000,-0.351804,0.134505,-0.143728,0.005572,-0.004339,0.011828
5002.529000,-0.107905,0.179673,-0.442128,-0.002061,-0.001334,0.007453
5002.531000,-0.478110,0.105974,-0.274415,0.006841,-0.005655,0.012181
5002.533000,0.027805,0.253276,-0.556535,-0.001045,-0.001158,0.005640
5002.535000,-0.540778,0.070949,-0.231163,0.007777,-0.012310,0.011460
5002.537000,-0.282044,-0.019128,-0.475691,0.006235,0.000410,0.010697
5002.539000,-0.391207,-0.074885,-0.377047,0.006255,-0.003138,0.006484
5002.541000,-0.379796,-0.120317,-0.487768,0.005461,-0.007537,0.008642
5002.543000,-0.190824,0.057875,-0.621662,0.004900,0.000494,0.007131
5002.545000,-0.219262,0.259896,-0.811219,-0.000925,-0.003027,0.010589
5002.547000,-0.243378,0.080852,-0.564024,0.005067,-0.001177,0.008700
5002.549000,-0.325482,0.135155,-0.406678,0.001743,-0.006237,0.005531
5002.551000,-0.307415,0.482974,-0.312249,-0.005049,-0.005358,0.010309
5002.553000,0.238258,0.357129,-0.154657,-0.000426,0.000585,0.008274
5002.555000,-0.030378,0.640021,-0.139340,-0.007952,-0.005253,0.005621
5002.557000,-0.029465,0.485001,0.193356,-0.002320,-0.004438,0.003343
5002.559000,-0.281136,0.132389,0.676018,0.000206,-0.002359,0.011737
5002.561000,-0.301731,0.110872,1.067128,-0.006385,-0.003318,0.012066
5002.563000,-0.322813,-0.105946,1.472846,-0.002153,0.001322,0.011505
5002.565000,-0.029529,-0.066235,1.311889,-0.001136,0.009084,0.007113
5002.567000,0.030859,0.125122,1.273986,-0.012189,0.002126,0.004806
5002.569000,0.218303,0.313853,1.253471,-0.009665,0.004363,0.002399
5002.571000,-0.005220,0.212083,1.448264,-0.006031,0.000136,0.003322
5002.573000,0.047734,0.383971,1.205501,-0.009772,-0.001078,0.006788
5002.575000,0.469272,0.318193,0.931701,-0.007848,0.006036,0.000118
5002.577000,0.013478,0.425634,0.839218,-0.002792,0.001849,0.009288
5002.579000,-0.078124,0.359108,0.822961,0.003062,-0.006520,0.008177
5002.581000,0.047034,0.484804,0.592464,0.000425,-0.004005,0.007101
5002.583000,0.176336,0.523572,0.514475,-0.001357,-0.003985,0.011611
5002.585000,-0.172852,0.216626,0.511509,0.007633,-0.003664,0.013933
5002.587000,-0.164723,0.259288,0.426031,-0.000592,-0.002005,0.012416
5002.589000,0.501618,0.017645,0.332274,-0.000103,0.002516,-0.000071
5002.591000,0.132074,0.319739,0.304096,-0.006095,-0.003167,0.007632
5002.593000,-0.024049,0.167603,0.287509,-0.000887,-0.004108,0.006961
5002.595000,0.475453,0.376683,-0.076598,-0.011518,0.002372,-0.001375
5002.597000,-0.093159,0.294791,0.166500,-0.001929,-0.004709,0.006129
5002.601000,0.303993,0.394840,-0.061714,-0.000904,0.001487,-0.000371
5002.603000,-0.059719,0.324182,0.139996,0.003039,-0.007035,0.007276
5002.605000,-0.200053,0.420308,-0.088536,0.001807,-0.006797,0.010797
5002.607000,0.148463,0.271653,0.135586,0.006998,-0.002149,0.010127
5002.609000,0.019314,0.323037,0.050390,-0.003173,-0.005672,0.002065
5002.611000,0.139812,0.255683,0.147359,-0.001123,-0.003934,0.005740
5002.613000,-0.212692,0.341298,0.161639,-0.003675,-0.010096,0.013248
5002.615000,-0.101778,0.189566,0.253698,-0.001981,-0.005245,0.003881
5002.617000,0.096209,0.161627,0.345567,0.002260,0.003192,0.006498
5002.619000,0.083616,0.356207,0.389290,-0.005193,-0.001912,0.008043
5002.621000,0.335730,0.192363,0.380409,-0.003378,0.004547,-0.000370
5002.623000,-0.013849,0.194953,0.417019,-0.002795,0.003177,0.001384
5002.625000,-0.027174,0.049935,0.546021,0.005207,0.000580,0.009239
5002.627000,-0.063921,0.073519,0.618272,0.004891,-0.001138,0.012748
5002.629000,-0.232252,0.330762,0.558943,0.000730,-0.003638,0.011314
5002.631000,-0.164185,0.432490,0.704592,0.000759,-0.002008,0.005535
5002.633000,-0.337696,0.295474,0.674409,0.006482,-0.003812,0.008550
5002.635000,0.191815,0.512902,0.356645,-0.008353,-0.001510,0.001024
5002.637000,0.130001,0.406703,0.409485,-0.003812,-0.002640,0.004968
5002.639000,-0.193305,0.350458,0.581562,0.002174,-0.004347,0.009503
5002.641000,-0.094519,0.432012,0.396005,-0.000535,-0.000597,0.010479
5002.643000,-0.153550,0.273132,0.579732,0.001757,-0.007311,0.005394
5002.645000,-0.122015,0.440114,0.518665,-0.000000,-0.007808,0.011549
5002.647000,0.133175,0.255938,0.612245,0.002326,0.004869,0.009706
5002.649000,-0.349998,0.432363,0.645848,0.005673,-0.009673,0.009193
5002.651000,0.163078,0.284205,0.479551,0.002360,0.000706,0.001548
5002.653000,0.180469,0.425959,0.507985,0.001232,-0.001134,0.008390
5002.655000,0.245461,0.064079,0.619880,0.006923,0.000553,0.001389
5002.657000,0.309267,0.029945,0.547033,-0.000370,0.003905,0.001511
5002.659000,0.256333,0.316700,0.546811,-0.002365,-0.001778,0.003210
5002.661000,-0.007577,0.241543,0.635731,0.001777,-0.011987,0.011039
5002.663000,-0.109647,0.400427,0.583200,0.000913,-0.012670,0.017456
5002.665000,0.195495,0.254031,0.427166,-0.001471,-0.005209,0.007429
5002.667000,-0.280753,0.145522,0.565731,0.001280,-0.010024,0.018834
5002.669000,0.214462,0.376005,0.601506,-0.000338,-0.005815,0.005991
5002.671000,0.443064,0.232689,0.437235,0.002358,-0.002432,-0.002299
5002.673000,0.085015,0.377897,0.491908,0.007184,-0.009494,0.006387
5002.675000,0.189006,0.544451,0.328978,0.003329,-0.002192,0.003002
5002.679000,0.075771,0.311156,0.506377,0.005735,-0.004948,0.006273
5002.681000,0.477182,0.532803,0.490367,-0.006069,0.003508,0.003341
5002.683000,-0.056043,0.536776,0.540005,-0.001977,-0.006393,0.006787
5002.685000,0.341398,0.531392,0.419709,-0.006740,-0.003034,0.005572
5002.687000,0.153605,0.431019,0.463688,-0.000325,-0.005186,0.009431
5002.689000,0.079818,0.440614,0.447216,-0.000681,-0.006350,0.006681
5002.691000,0.199069,0.323960,0.455271,-0.000761,-0.003826,0.000009
5002.693000,0.097268,0.361124,0.410950,0.003649,0.000036,0.000324
5002.695000,-0.177177,0.335482,0.480165,0.004370,-0.006843,0.006985
5002.697000,-0.578835,0.309864,0.684310,0.007957,-0.013522,0.018814
5002.699000,-0.431508,0.540671,0.492681,0.002419,-0.013758,0.013940
5002.701000,0.177609,0.141279,0.359411,0.006487,-0.003871,0.000929
5002.703000,-0.178802,0.319497,0.458605,0.005092,-0.007936,0.011684
5002.705000,-0.011636,-0.097696,0.639406,0.011706,-0.006558,0.005589
5002.707000,0.076061,0.314790,0.451365,-0.005621,-0.004745,0.005157
5002.709000,-0.034715,0.208299,0.575657,0.005489,-0.005823,0.008960
5002.711000,0.113541,0.480421,0.202466,-0.002082,-0.005909,0.005930
5002.713000,0.462553,0.607586,0.144286,0.002520,-0.009482,0.002643
5002.715000,0.225181,0.796245,0.018286,0.003303,-0.014652,0.003181
5002.717000,0.564038,0.736957,-0.111955,0.008704,-0.006095,-0.001404
5002.719000,0.256492,0.796781,0.060441,0.007574,-0.006105,0.000551
5002.721000,0.071011,0.714380,0.398172,0.005149,-0.008964,0.003850
5002.723000,0.420450,0.737070,0.288993,0.002604,-0.001618,0.003617
5002.725000,-0.181832,0.663205,0.620645,0.010228,-0.013548,0.011230
5002.727000,0.079730,0.561485,0.719700,0.009940,-0.012035,0.003606
5002.729000,0.536193,0.317374,0.581319,0.008901,0.001420,0.002436
5002.731000,0.210417,0.382719,0.838400,0.001092,-0.001115,0.009863
5002.733000,-0.161615,0.158147,1.050335,0.002977,-0.008395,0.011933
5002.735000,-0.299902,-0.109827,1.119618,0.003088,-0.006403,0.009015
5002.737000,0.207527,0.012246,0.783185,-0.001466,0.002903,0.000274
5002.739000,-0.063997,0.157482,0.731155,0.004275,-0.009482,0.008244
5002.741000,0.059019,0.149789,0.456557,0.014778,-0.008162,0.013274
5002.745000,0.481483,0.401256,0.005266,0.012692,-0.006236,0.000622
5002.747000,0.089020,0.641129,0.082064,0.012149,-0.015827,0.004033
5002.749000,-0.140005,0.792120,0.149175,0.013556,-0.021547,0.015368
5002.751000,0.471975,0.691749,0.082557,0.010020,-0.008072,0.003260
5002.753000,0.290074,0.676683,0.219004,0.011708,-0.011613,0.003340
5002.755000,0.356163,0.486441,0.058509,0.016688,-0.010392,0.001521
5002.757000,0.169254,0.746930,0.245731,0.009433,-0.015664,0.005574
5002.759000,0.324683,0.610923,0.369528,0.011367,-0.008010,0.006191
5002.761000,-0.071200,0.388825,0.775057,0.006595,-0.004591,0.010948
5002.763000,-0.252638,0.141071,0.934686,0.010555,-0.008395,0.011160
5002.765000,-0.360531,0.209818,0.984352,0.000159,-0.003427,0.007978
5002.767000,-0.580588,0.084545,0.980332,0.004102,-0.005901,0.016911
5002.769000,-0.506153,0.365657,0.859309,0.001412,-0.012059,0.012494
5002.771000,-0.032037,0.228440,0.502648,0.010592,-0.010249,0.004470
5002.773000,-0.263057,0.477147,0.288463,0.016682,-0.024787,0.006967
5002.775000,0.280932,0.710084,-0.139538,0.019187,-0.017566,0.006522
5002.777000,0.705366,1.058856,-0.275561,0.017045,-0.015065,0.002250
5002.779000,0.313193,0.876784,0.058080,0.024735,-0.024469,0.008242
5002.781000,0.863929,0.944177,-0.226380,0.015827,-0.018948,-0.002883
5002.783000,0.198033,1.286033,-0.082149,0.021482,-0.027992,0.013073
5002.785000,0.617728,0.933919,0.118124,0.019585,-0.014154,0.003878
5002.787000,-0.013661,0.811745,0.504868,0.010270,-0.020365,0.010446
5002.789000,0.130969,0.392025,0.997987,0.008811,-0.014836,0.004740
5002.791000,0.149315,-0.033425,1.011214,0.004389,-0.003533,0.008421
5002.793000,-0.425570,0.072103,1.324506,0.008770,-0.013341,0.016386
5002.795000,-0.515730,-0.024661,1.401065,0.006596,-0.018184,0.015140
5002.797000,0.002566,0.079323,1.123210,0.008637,-0.009110,0.010454
5002.799000,0.232025,0.376841,0.863121,0.003512,-0.011418,0.009423
5002.801000,0.152924,0.429911,0.746765,0.010422,-0.016656,0.007057
5002.803000,0.388159,0.623142,0.486517,0.012695,-0.017147,0.001308
5002.805000,0.743368,0.836282,0.083294,0.018102,-0.017396,0.001631
5002.807000,0.710336,1.015503,0.040466,0.024289,-0.024858,0.006505
5002.809000,0.838723,1.173647,0.014857,0.015146,-0.014069,0.002116
5002.811000,0.337106,0.950816,0.472377,0.020288,-0.014284,0.004570
5002.813000,0.067508,0.529578,0.628101,0.012779,-0.018142,0.011631
5002.815000,0.328949,0.496567,0.583244,0.009710,-0.011652,0.003991
5002.817000,-0.047137,0.287086,0.775383,0.018538,-0.016072,0.012141
5002.821000,-0.305824,0.523406,0.766560,0.016950,-0.025614,0.012578
5002.823000,0.017990,0.323343,0.761726,0.015651,-0.014005,0.014487
5002.825000,-0.066306,0.567337,0.710430,0.016566,-0.016120,0.007410
5002.827000,0.099896,0.798483,0.420727,0.017684,-0.024343,0.010729
5002.829000,0.226373,0.841703,0.212078,0.026251,-0.021335,0.010737
5002.831000,0.180126,0.679464,0.570078,0.033821,-0.021725,0.006202
5002.833000,0.145496,0.623417,0.409144,0.026433,-0.024681,0.007355
5002.835000,0.485127,0.874512,0.245839,0.021648,-0.025393,0.004178
5002.837000,0.291422,0.872715,0.263539,0.022132,-0.028758,0.014044
5002.839000,0.667628,0.683808,0.173932,0.026764,-0.026126,0.002044
5002.841000,0.072193,0.389747,0.393977,0.025905,-0.023788,0.018344
5002.843000,-0.037961,0.456890,0.859079,0.018212,-0.025135,0.010010
5002.845000,0.277999,0.361165,0.708378,0.013752,-0.015718,0.008478
5002.847000,0.122983,0.444406,0.635842,0.018359,-0.019442,0.008786
5002.849000,0.169219,0.730273,0.664387,0.025940,-0.020604,0.001357
5002.851000,-0.328086,0.551835,0.701301,0.021310,-0.024691,0.014294
5002.853000,0.218123,0.454438,1.060580,0.024645,-0.014116,0.006480
5002.855000,0.102459,0.549010,1.038755,0.017667,-0.014732,0.013431
5002.857000,0.031979,0.235118,0.827460,0.019481,-0.021668,0.014840
5002.859000,0.541518,0.609313,0.518934,0.028565,-0.022054,0.002917
5002.861000,0.510578,0.798806,0.220324,0.028034,-0.036184,0.004158
5002.863000,0.858776,1.097525,-0.007937,0.024783,-0.032853,0.007668
5002.865000,0.516654,0.894846,0.166035,0.037288,-0.036068,0.011784
5002.867000,0.424210,0.902442,0.392635,0.027353,-0.026689,0.008479
5002.869000,0.522414,0.771616,0.672799,0.028254,-0.009040,-0.000977
5002.871000,0.483970,0.732009,0.717670,0.020747,-0.019189,0.001501
5002.873000,0.784146,0.753227,0.465642,0.023466,-0.015124,-0.001637
5002.875000,0.262651,0.914886,0.396547,0.039204,-0.023545,0.007838
5002.877000,0.457146,0.589846,0.286652,0.029711,-0.021956,0.005306
5002.879000,0.407521,0.481801,0.468147,0.025739,-0.025981,0.006338
5002.881000,0.402879,0.424493,0.610687,0.022253,-0.018164,0.009590
5002.883000,0.610072,0.412925,0.568760,0.023489,-0.018967,0.007691
5002.885000,0.330906,0.565080,0.395484,0.025535,-0.035491,0.009915
5002.887000,0.529548,0.902523,0.190420,0.028999,-0.030701,0.007117
5002.889000,0.208845,0.786002,0.469593,0.035657,-0.032951,0.012439
5002.891000,0.440790,0.578227,0.625436,0.030747,-0.020246,0.008938
5002.893000,0.067407,0.369506,0.546937,0.021082,-0.027724,0.011882
5002.895000,0.475367,0.389128,0.374232,0.045244,-0.034766,0.013610
5002.899000,0.173184,0.916927,-0.101347,0.034884,-0.041708,0.011233
5002.901000,0.378140,0.910972,0.182689,0.037836,-0.036770,0.010763
5002.903000,0.773834,0.710519,0.469034,0.024770,-0.026766,0.012007
5002.905000,0.629703,0.840238,0.578549,0.023617,-0.030675,0.008282
5002.907000,0.540082,0.754833,0.346135,0.031287,-0.029464,0.009615
5002.909000,0.593108,1.053658,0.288597,0.038130,-0.033172,0.008300
5002.911000,0.433960,1.173287,0.187943,0.040641,-0.039060,0.011563
5002.913000,0.462448,1.062842,0.350765,0.037763,-0.044353,0.018908
5002.915000,0.808211,0.710557,0.419669,0.036212,-0.031614,0.007267
5002.917000,-0.068527,0.987333,0.787785,0.022382,-0.028959,0.011809
5002.919000,-0.164599,0.730596,1.170627,0.022985,-0.024455,0.009359
5002.921000,0.052882,0.672675,1.114840,0.029772,-0.028772,0.023139
5002.923000,0.493078,0.555831,0.757145,0.028568,-0.026603,0.010912
5002.925000,-0.219936,1.065346,0.901230,0.038643,-0.039983,0.018806
5002.927000,0.696525,0.931041,0.613569,0.036896,-0.022682,0.006108
5002.929000,0.519832,1.186138,0.564233,0.043849,-0.039040,0.010827
5002.931000,0.899183,0.884243,0.475352,0.039165,-0.038071,0.005571
5002.933000,0.368922,1.302414,0.606897,0.042772,-0.040126,0.010645
5002.935000,0.681400,1.312076,0.546288,0.039167,-0.028468,0.000561
5002.937000,0.386373,1.034369,0.814222,0.040467,-0.038725,0.012728
5002.939000,0.705805,0.677033,0.625832,0.030668,-0.033592,0.007399
5002.941000,0.500534,1.068864,0.605349,0.038278,-0.044338,0.014747
5002.943000,0.844813,1.165559,0.132670,0.048056,-0.047804,0.010925
5002.945000,0.885923,1.245814,0.295132,0.043363,-0.044981,0.005507
5002.947000,1.107262,0.752324,0.560397,0.034944,-0.035975,0.011612
5002.949000,0.465759,0.472179,0.948559,0.044765,-0.035262,0.017400
5002.951000,-0.007105,0.482714,1.243356,0.034021,-0.033981,0.019995
5002.953000,0.364750,0.465961,0.969095,0.033793,-0.035007,0.013582
5002.955000,0.356663,0.790677,0.683974,0.041759,-0.048141,0.016850
5002.957000,1.176113,1.372365,0.316122,0.044169,-0.045185,0.009960
5002.959000,1.277239,0.997752,-0.027165,0.046294,-0.050325,0.005710
5002.961000,1.129851,1.177950,0.244276,0.047739,-0.048263,0.003881
5002.963000,1.022534,1.023718,0.504266,0.044053,-0.031511,0.013836
5002.965000,0.481199,0.949614,0.937984,0.040469,-0.039848,0.005277
5002.967000,0.568042,0.608672,0.967173,0.033237,-0.038741,0.007431
5002.969000,1.031914,0.941267,0.503198,0.052030,-0.036982,0.008747
5002.971000,0.414029,1.578567,0.206501,0.054653,-0.062153,0.013539
5002.973000,0.561752,1.165636,0.268486,0.047970,-0.054376,0.012922
5002.977000,-0.030035,0.627491,1.009760,0.044423,-0.034998,0.016509
5002.979000,-0.027445,0.511746,1.247689,0.037668,-0.037742,0.020500
5002.981000,0.191555,0.418815,1.009202,0.045152,-0.046340,0.015093
5002.983000,0.937236,1.223365,0.152631,0.055383,-0.040802,0.007411
5002.985000,0.656675,1.311885,-0.017657,0.062677,-0.049321,0.012291
5002.987000,0.942297,1.348799,0.035237,0.051757,-0.045669,-0.000231
5002.989000,0.598156,1.186545,0.232166,0.048232,-0.043115,0.012611
5002.991000,0.153983,1.117775,0.349979,0.049250,-0.048290,0.020831
5002.993000,0.679109,1.291111,0.397581,0.051360,-0.045956,0.017397
5002.995000,0.698437,1.066410,0.131818,0.052664,-0.051768,0.011380
5002.997000,0.687268,1.621702,0.040993,0.065492,-0.062126,0.007563
5002.999000,0.901139,1.610565,0.063934,0.068607,-0.053421,0.013615
5003.001000,1.403633,1.417965,0.036610,0.055689,-0.048955,0.007270
5003.003000,0.679507,0.997218,0.594501,0.057678,-0.050314,0.014271
5003.005000,0.314481,0.586899,1.165053,0.041503,-0.031134,0.007577
5003.007000,0.348687,0.710315,1.096421,0.042251,-0.041745,0.008842
5003.009000,0.769064,0.859429,0.711101,0.047916,-0.056941,0.015139
5003.011000,0.920641,1.481485,0.055484,0.057675,-0.067056,0.016440
5003.013000,0.293238,1.201248,0.684076,0.078182,-0.070343,0.019502
5003.015000,0.224685,1.022047,0.802190,0.052311,-0.061263,0.018594
5003.017000,0.300513,0.899308,1.261782,0.049627,-0.057330,0.012941
5003.019000,0.704099,0.929165,1.249948,0.047223,-0.044513,0.012069
5003.021000,0.816466,1.029605,0.882850,0.059482,-0.053518,0.017162
5003.023000,1.310913,1.990309,0.037392,0.060723,-0.062561,0.006106
5003.025000,1.040548,1.610544,0.197211,0.076832,-0.072552,0.014745
5003.027000,0.769859,1.295643,0.876966,0.070474,-0.062550,0.021091
5003.029000,0.457965,0.966886,1.434453,0.040006,-0.045287,0.012847
5003.031000,0.296882,0.281267,1.768203,0.037050,-0.040535,0.023810
5003.033000,0.884141,0.959990,1.378587,0.051719,-0.044800,0.005487
5003.035000,1.124784,1.302030,0.479202,0.066618,-0.063550,0.005425
5003.037000,1.579906,2.057768,0.112254,0.071682,-0.071006,0.006312
5003.039000,0.806692,1.519006,0.586138,0.064382,-0.063429,0.010750
5003.041000,0.127275,1.033456,1.435792,0.054298,-0.049436,0.015307
5003.043000,0.504105,0.594907,1.247926,0.044720,-0.041965,0.015253
5003.045000,1.085982,1.606885,0.450719,0.064252,-0.047984,0.009179
5003.047000,1.276958,2.110330,-0.025277,0.078998,-0.067460,0.004756
5003.049000,1.623084,2.053270,-0.337573,0.079575,-0.058829,-0.003438
5003.051000,1.067092,1.945084,0.209105,0.069009,-0.062882,0.006441
5003.053000,-0.009589,0.603289,0.955112,0.058151,-0.061156,0.025357
5003.057000,0.629152,0.698822,0.600228,0.066161,-0.054620,0.011939
5003.059000,1.497537,1.681051,-0.193262,0.077876,-0.067056,0.002680
5003.061000,1.078337,2.060201,-0.442749,0.082031,-0.082114,0.006151
5003.063000,0.914443,1.534139,-0.125962,0.081628,-0.067458,0.013982
5003.065000,0.644248,1.083755,0.542596,0.061844,-0.049188,0.009976
5003.067000,0.420631,0.852746,0.713875,0.060654,-0.058314,0.014055
5003.069000,0.878146,1.494981,0.260327,0.069321,-0.070033,0.015952
5003.071000,1.264707,2.333280,-0.503548,0.078787,-0.081512,0.004465
5003.073000,1.673370,2.367469,-0.583500,0.093295,-0.081894,0.004011
5003.075000,1.173398,1.622121,0.247624,0.072789,-0.063558,0.006839
5003.077000,0.628387,0.958904,1.288142,0.057817,-0.055210,0.016846
5003.079000,0.563135,0.322993,1.246643,0.049000,-0.061085,0.018408
5003.081000,1.069262,1.293792,0.594954,0.080597,-0.075628,0.015739
5003.083000,1.416725,1.997379,-0.038546,0.090452,-0.085634,0.017608
5003.085000,1.058461,1.808739,0.463083,0.091525,-0.083747,0.018564
5003.087000,0.687078,0.884159,1.472845,0.063090,-0.060022,0.014556
5003.089000,0.315758,0.591755,1.810084,0.052744,-0.058530,0.022325
5003.091000,0.878762,1.168885,1.385498,0.074117,-0.065315,0.014347
5003.093000,0.768453,1.448864,0.790001,0.086299,-0.077754,0.016457
5003.095000,1.586341,2.213812,0.829636,0.097387,-0.073786,0.002603
5003.097000,1.282931,1.425993,1.267286,0.077958,-0.073393,0.015405
5003.099000,0.445884,1.173875,1.735184,0.067018,-0.070233,0.022984
5003.101000,0.535021,1.036828,1.649009,0.065498,-0.066726,0.018957
5003.103000,1.220156,1.498845,0.983094,0.081047,-0.074377,0.017449
5003.105000,1.947401,2.351268,0.591942,0.093251,-0.087052,0.000169
5003.107000,1.026344,1.541404,0.885355,0.084176,-0.084836,0.020895
5003.109000,0.453678,1.335467,1.262948,0.086050,-0.080365,0.017000
5003.111000,0.890774,1.195354,1.250490,0.078122,-0.071843,0.016991
5003.113000,1.358494,1.822942,0.673467,0.078757,-0.078623,0.011892
5003.115000,1.364164,1.921086,0.453657,0.095457,-0.080715,0.004871
5003.117000,0.971100,1.802472,0.359528,0.088609,-0.078014,0.016916
5003.119000,1.185154,1.365791,0.693911,0.093892,-0.070224,0.015764
5003.121000,1.210934,1.293995,0.632747,0.083142,-0.074891,0.017210
5003.123000,1.712078,2.028070,0.155978,0.081933,-0.085344,0.007485
5003.125000,0.930816,1.881589,-0.133455,0.093011,-0.089418,0.014754
5003.127000,1.001563,1.833104,0.049979,0.095673,-0.082158,0.011233
5003.129000,0.955786,1.235912,0.287120,0.079480,-0.085684,0.022777
5003.133000,1.909601,1.911390,-0.218849,0.104806,-0.094323,0.005155
5003.135000,1.408843,1.801918,-0.276506,0.100071,-0.088251,0.010477
5003.137000,1.344723,1.764749,0.410453,0.095801,-0.070792,-0.000144
5003.139000,1.044812,1.114494,0.723238,0.085359,-0.081995,0.019183
5003.141000,1.973301,1.472866,0.440964,0.086101,-0.077147,0.011195
5003.143000,1.686302,1.712717,0.198670,0.109213,-0.092224,0.017074
5003.145000,1.852101,2.102760,0.177837,0.110926,-0.093365,0.010975
5003.147000,1.477600,2.267793,0.661504,0.104478,-0.094196,0.009782
5003.149000,1.333774,1.206263,1.339461,0.078235,-0.084277,0.012960
5003.151000,1.007818,0.668591,1.459666,0.074391,-0.081983,0.024641
5003.153000,1.390275,1.993779,1.069520,0.102812,-0.092255,0.010795
5003.155000,1.559406,2.009566,0.766620,0.104603,-0.098114,0.025492
5003.157000,1.737037,1.952609,1.138819,0.107877,-0.093731,0.010223
5003.159000,1.046077,1.197267,1.878339,0.091040,-0.088796,0.019434
5003.161000,1.262268,0.928632,1.644638,0.081577,-0.082140,0.022090
5003.163000,1.168155,1.852043,0.895682,0.102945,-0.098115,0.011357
5003.165000,1.421520,2.178938,0.471343,0.109146,-0.101644,0.017849
5003.167000,1.619661,1.936070,0.624642,0.118079,-0.092928,0.013922
5003.169000,0.975215,1.485673,0.765591,0.090601,-0.095364,0.017492
5003.171000,0.805814,1.278717,0.632912,0.086628,-0.097288,0.019693
5003.173000,1.238322,1.886472,0.136005,0.113293,-0.083973,0.009666
5003.175000,0.946285,2.074457,-0.325342,0.114599,-0.102374,0.015972
5003.177000,1.493286,1.592885,-0.233052,0.106688,-0.092434,0.008428
5003.179000,1.262594,1.707061,-0.460116,0.103730,-0.093760,0.014052
5003.181000,0.944908,2.107737,-0.873947,0.113528,-0.104020,0.018050
5003.183000,1.847646,2.597375,-1.392082,0.124677,-0.105877,0.001492
5003.187000,1.321164,2.349514,-0.979132,0.119025,-0.102406,0.009121
5003.189000,1.505569,1.999946,-1.046298,0.111573,-0.097909,0.013013
5003.191000,1.412830,2.320967,-1.537255,0.113068,-0.113602,0.014316
5003.193000,1.774429,2.923077,-1.715423,0.141314,-0.126939,0.010761
5003.195000,1.572857,2.676752,-1.464190,0.128186,-0.121481,0.013250
5003.197000,1.012031,1.683475,-0.623325,0.117553,-0.106378,0.014125
5003.199000,0.863073,1.471408,-0.344408,0.115215,-0.114276,0.024100
5003.201000,1.515495,1.722429,-0.680555,0.111057,-0.107647,0.017945
5003.203000,1.260856,2.440866,-0.633051,0.139114,-0.130406,0.020046
5003.205000,1.618693,2.076453,-0.401199,0.120064,-0.117678,0.014865
5003.207000,1.708747,1.770725,0.070893,0.122895,-0.105413,0.013623
5003.209000,1.181490,1.687696,0.471453,0.119702,-0.111143,0.021808
5003.211000,1.303955,1.524416,0.560780,0.117927,-0.110302,0.018871
5003.213000,1.589603,2.044748,0.444780,0.127146,-0.105318,0.009064
5003.215000,0.979031,1.874569,0.881551,0.123286,-0.111417,0.022079
5003.217000,1.395002,1.178331,1.237405,0.106847,-0.090663,0.021430
5003.219000,1.072124,1.413976,1.390875,0.115536,-0.110146,0.017545
5003.221000,1.551266,2.141401,0.847944,0.119733,-0.116644,0.018715
5003.223000,1.825617,2.467898,0.456370,0.145545,-0.122781,0.017032
5003.225000,2.062626,2.846899,0.555189,0.131241,-0.120414,0.000852
5003.227000,0.602316,1.672003,1.364244,0.114250,-0.111565,0.027196
5003.229000,0.742803,1.680369,1.348978,0.108148,-0.105174,0.016232
5003.231000,1.914695,2.236400,0.645488,0.128304,-0.114914,0.013926
5003.235000,1.312122,2.922275,-0.030528,0.152799,-0.124375,0.009545
5003.237000,1.077081,2.368504,0.416105,0.128290,-0.120975,0.023976
5003.239000,0.925689,1.214324,0.666476,0.110776,-0.103637,0.021188
5003.241000,0.939892,1.602544,0.506684,0.111453,-0.108702,0.019123
5003.243000,1.125556,2.310449,-0.327702,0.130183,-0.138366,0.024944
5003.245000,2.099493,3.163266,-1.032509,0.148947,-0.146407,0.017140
5003.247000,2.501624,2.915743,-0.974797,0.151267,-0.134126,0.007029
5003.249000,2.116543,1.946132,-0.487178,0.133615,-0.117396,0.014637
5003.251000,1.116972,2.093106,-0.317033,0.118319,-0.122405,0.014054
5003.253000,1.695264,2.101179,-0.644116,0.126909,-0.125293,0.012056
5003.255000,1.981376,2.693570,-1.145485,0.140579,-0.145545,0.020353
5003.257000,2.546699,3.086358,-1.434762,0.148532,-0.139640,0.008980
5003.259000,1.890843,2.541815,-0.961774,0.153085,-0.141225,0.020914
5003.261000,1.271902,1.909686,-0.350634,0.129116,-0.132490,0.022309
5003.263000,1.103574,1.289557,0.025916,0.115934,-0.127671,0.018420
5003.265000,1.553129,1.659848,-0.336566,0.128628,-0.135616,0.023327
5003.267000,2.265795,2.753932,-0.734673,0.151980,-0.147365,0.019170
5003.269000,2.066707,3.043939,-0.603844,0.151698,-0.141750,0.011763
5003.271000,1.877080,2.002804,0.233966,0.139210,-0.128465,0.020319
5003.273000,1.194921,1.305217,0.966413,0.117253,-0.118427,0.020956
5003.275000,1.262098,1.240987,0.969505,0.130661,-0.125192,0.025513
5003.277000,1.980259,2.489853,0.544114,0.143272,-0.140833,0.021234
5003.279000,1.798472,3.171779,0.288190,0.157891,-0.146607,0.013430
5003.283000,0.937223,1.941579,1.149864,0.128983,-0.131655,0.021883
