Lap Nr,Roi1,Roi1_x,Roi1_y,Roi1_w,Roi1_h
2904,,0,0,418,40
2905,,0,0,418,40
2906,,0,0,418,40
2907,,0,17,418,23
2908,,0,17,418,23
2909,,0,16,418,25
2910,,0,17,418,23
2911,,0,17,418,24
2912,,0,16,418,24
2913,,0,16,418,25
2914,,0,16,418,24
2915,,0,16,418,25
2916,,0,16,418,25
2917,,0,16,418,25
2918,,0,16,418,24
2919,,0,16,418,24
2920,,0,16,418,24
2921,,0,16,418,24
2922,,0,16,418,24
2923,,0,16,418,24
2924,,0,17,418,23
2925,,0,17,418,23
2926,,0,17,418,23
2927,,0,17,418,23
2928,,0,17,418,23
2929,,0,16,418,24
2930,,0,17,418,24
2931,,0,17,418,23
2932,,0,17,418,23
2933,,0,17,418,24
2934,,0,17,418,24
2935,,0,17,418,24
2936,,0,17,418,24
2937,,0,17,418,23
2938,,0,17,418,23
2939,,0,17,418,24
2940,,0,17,418,24
2941,,0,17,418,24
2942,,0,17,418,24
2943,,0,17,418,24
2944,,0,17,418,24
2945,,0,17,418,24
2946,,0,17,418,24
2947,,0,17,418,23
2948,,0,17,418,23
2949,,0,17,418,24
2950,,0,17,418,24
2951,,0,16,418,25
2952,,0,16,418,24
2953,,0,16,418,24
2954,,0,17,418,23
2955,,0,17,418,23
2956,,0,17,418,23
2957,,0,16,418,24
2958,,0,16,418,24
2959,,0,17,418,23
2960,,0,17,418,23
2961,,0,17,418,23
2962,,0,17,418,23
2963,,0,17,418,23
2964,,0,17,418,23
2965,,0,17,418,23
2966,,0,16,418,25
2967,,0,17,418,23
2968,,0,0,418,40
2969,,0,0,418,40
2970,,0,0,418,40
2971,,0,0,418,40
2972,,166,0,252,38
2973,,37,0,352,43
2974,,0,0,418,47
2975,,37,0,381,51
2976,,38,0,349,55
2977,,75,0,310,57
2978,,180,17,101,44
2979,,181,20,100,43
2980,,283,21,100,43
2981,,283,23,100,43
2982,,181,26,100,43
2983,,283,25,135,44
2984,,284,27,99,42
2985,,284,26,134,43
2986,,285,26,133,43
2987,,285,26,133,43
2988,,285,26,133,43
2989,,285,26,133,43
2990,,284,26,134,43
2991,,283,26,135,43
2992,,181,25,100,44
2993,,180,24,101,43
2994,,283,21,100,43
2995,,179,20,102,43
2996,,179,16,102,45
2997,,178,0,206,59
2998,,74,0,311,57
2999,,37,0,350,55
3000,,37,0,381,52
3001,,37,0,352,49
3002,,37,0,381,45
3003,,0,0,418,40
3004,,0,0,418,40
3005,,0,0,418,40
3006,,0,0,418,40
3007,,0,17,418,23
3008,,0,17,418,23
3009,,0,17,418,23
3010,,0,17,418,23
3011,,0,17,418,23
3012,,0,17,418,23
3013,,0,17,418,23
3014,,0,16,418,25
3015,,0,16,418,25
3016,,0,16,418,25
3017,,0,16,418,25
3018,,0,17,418,24
3019,,0,17,418,24
3020,,0,17,418,24
3021,,0,17,418,24
3022,,0,17,418,24
3023,,0,17,418,24
3024,,0,17,418,24
3025,,0,17,418,24
3026,,0,17,418,23
3027,,0,17,418,23
3028,,0,17,418,24
3029,,0,17,418,24
3030,,0,17,418,24
3031,,0,17,418,24
3032,,0,17,418,23
3033,,0,17,418,23
3034,,0,17,418,23
3035,,0,17,418,24
3036,,0,17,418,24
3037,,0,17,418,24
3038,,0,16,418,25
3039,,0,16,418,25
3040,,0,16,418,24
3041,,0,16,418,24
3042,,0,16,418,25
3043,,0,16,418,25
3044,,0,16,418,25
3045,,0,16,418,25
3046,,0,16,418,25
3047,,0,16,418,24
3048,,0,16,418,24
3049,,0,16,418,24
3050,,0,16,418,25
3051,,0,16,418,25
3052,,0,16,418,25
3053,,0,16,418,25
3054,,0,16,418,25
3055,,0,17,418,24
3056,,0,17,418,24
3057,,0,17,418,24
3058,,0,17,418,24
3059,,0,17,418,24
3060,,0,17,418,24
3061,,0,15,418,26
3062,,0,16,418,24
3063,,0,16,418,24
3064,,0,16,418,24
3065,,0,16,418,24
3066,,0,16,418,24
3067,,0,17,418,23
3068,,0,17,418,23
3069,,0,0,418,40
3070,,0,0,418,40
3071,,0,0,418,40
3072,,166,0,252,39
3073,,0,0,418,43
3074,,0,0,418,47
3075,,36,0,382,51
3076,,38,0,349,55
3077,,179,0,206,57
3078,,179,0,206,59
3079,,179,11,102,50
3080,,181,20,100,43
3081,,181,22,100,44
3082,,181,24,100,43
3083,,181,27,100,42
3084,,284,25,134,44
3085,,285,26,133,43
3086,,285,26,133,43
3087,,285,26,133,43
3088,,285,26,133,43
3089,,285,26,133,43
3090,,284,26,134,43
3091,,283,25,135,44
3092,,283,25,135,44
3093,,181,26,100,43
3094,,77,27,101,42
3095,,180,20,101,43
3096,,179,16,102,45
3097,,178,0,205,59
3098,,37,0,348,57
3099,,37,0,381,55
3100,,37,0,381,51
3101,,37,0,352,48
3102,,37,0,381,44
3103,,0,0,418,40
3104,,0,0,418,40
3105,,0,0,418,40
3106,,0,0,418,40
3107,,0,17,418,23
3108,,0,17,418,23
3109,,0,17,418,23
3110,,0,17,418,24
3111,,0,16,418,25
3112,,0,17,418,24
3113,,0,16,418,25
3114,,0,17,418,24
3115,,0,17,418,24
3116,,0,17,418,24
3117,,0,17,418,24
3118,,0,17,418,24
3119,,0,17,418,24
3120,,0,17,418,24
3121,,0,17,418,24
3122,,0,17,418,23
3123,,0,17,418,23
3124,,0,17,418,23
3125,,0,17,418,23
3126,,0,17,418,23
3127,,0,17,418,23
3128,,0,17,418,23
3129,,0,17,418,23
3130,,0,17,418,24
3131,,0,17,418,24
3132,,0,17,418,24
3133,,0,17,418,24
3134,,0,17,418,24
3135,,0,17,418,24
3136,,0,17,418,24
3137,,0,16,418,25
3138,,0,17,418,24
3139,,0,17,418,24
3140,,0,16,418,25
3141,,0,17,418,24
3142,,0,17,418,24
3143,,0,17,418,24
3144,,0,17,418,23
3145,,0,17,418,24
3146,,0,16,418,25
3147,,0,16,418,25
3148,,0,16,418,25
3149,,0,16,418,25
3150,,0,16,418,25
3151,,0,16,418,25
3152,,0,16,418,25
3153,,0,16,418,25
3154,,0,17,418,24
3155,,0,17,418,24
3156,,0,17,418,24
3157,,0,16,418,25
3158,,0,17,418,23
3159,,0,17,418,23
3160,,0,17,418,23
3161,,0,17,418,23
3162,,0,17,418,23
3163,,0,17,418,23
3164,,0,17,418,23
3165,,0,17,418,23
3166,,0,16,418,24
3167,,0,17,418,23
3168,,0,17,418,23
3169,,0,0,418,40
3170,,0,0,418,40
3171,,0,0,418,40
3172,,0,0,418,40
3173,,164,0,254,39
3174,,37,0,381,48
3175,,37,0,381,51
3176,,38,0,348,55
3177,,75,0,310,58
3178,,179,0,206,59
3179,,179,15,102,46
3180,,181,19,100,45
3181,,181,23,100,43
3182,,77,27,102,42
3183,,181,25,100,44
3184,,181,27,100,42
3185,,284,26,134,43
3186,,284,26,134,43
3187,,285,26,133,43
3188,,285,26,133,43
3189,,285,26,133,43
3190,,284,26,134,43
3191,,284,26,134,43
3192,,283,27,100,42
3193,,181,25,100,44
3194,,180,23,101,44
3195,,180,21,101,44
3196,,180,19,101,44
3197,,179,17,102,44
3198,,179,7,205,52
3199,,37,0,381,55
3200,,37,0,381,51
3201,,37,0,352,48
3202,,0,0,418,44
3203,,0,0,418,40
3204,,0,0,418,40
3205,,0,0,418,40
3206,,0,0,418,40
3207,,0,0,418,40
3208,,0,17,418,23
3209,,0,17,418,23
3210,,0,16,418,25
3211,,0,17,418,23
3212,,0,17,418,24
3213,,0,17,418,24
3214,,0,17,418,24
3215,,0,17,418,23
3216,,0,17,418,24
3217,,0,17,418,24
3218,,0,17,418,24
3219,,0,17,418,24
3220,,0,17,418,24
3221,,0,17,418,24
3222,,0,17,418,24
3223,,0,17,418,24
3224,,0,17,418,24
3225,,0,17,418,24
3226,,0,17,418,24
3227,,0,17,418,24
3228,,0,17,418,24
3229,,0,17,418,24
3230,,0,17,418,24
3231,,0,17,418,24
3232,,0,17,418,24
3233,,0,17,418,24
3234,,0,17,418,24
3235,,0,17,418,24
3236,,0,17,418,24
3237,,0,17,418,24
3238,,0,17,418,24
3239,,0,17,418,24
3240,,0,17,418,24
3241,,0,17,418,24
3242,,0,15,418,26
3243,,0,15,418,26
3244,,0,16,418,25
3245,,0,16,418,25
3246,,0,16,418,25
3247,,0,16,418,25
3248,,0,16,418,24
3249,,0,16,418,24
3250,,0,16,418,24
3251,,0,16,418,25
3252,,0,16,418,25
3253,,0,16,418,24
3254,,0,17,418,23
3255,,0,16,418,24
3256,,0,16,418,25
3257,,0,17,418,24
3258,,0,16,418,25
3259,,0,16,418,25
3260,,0,17,418,24
3261,,0,16,418,25
3262,,0,16,418,25
3263,,0,16,418,25
3264,,0,17,418,24
3265,,0,17,418,24
3266,,0,17,418,23
3267,,0,17,418,24
3268,,0,17,418,23
3269,,0,0,418,40
3270,,0,0,418,40
3271,,0,0,418,40
3272,,0,0,418,40
3273,,37,0,381,40
3274,,0,0,418,44
3275,,37,0,381,48
3276,,36,0,382,52
3277,,38,0,349,55
3278,,75,0,310,58
3279,,180,17,101,44
3280,,180,20,101,43
3281,,180,22,101,44
3282,,181,24,101,44
3283,,181,26,101,43
3284,,284,27,100,42
3285,,284,26,134,43
3286,,284,26,134,43
3287,,285,26,133,43
3288,,285,26,133,43
3289,,285,26,133,43
3290,,285,26,133,43
3291,,284,26,134,43
3292,,283,27,100,42
3293,,283,25,135,42
3294,,180,23,101,44
3295,,180,21,101,44
3296,,180,19,101,44
3297,,179,16,102,45
3298,,177,0,207,59
3299,,37,0,381,57
3300,,37,0,350,55
3301,,37,0,381,51
3302,,37,0,381,47
3303,,164,0,254,39
3304,,0,0,418,40
3305,,0,0,418,40
3306,,0,0,418,40
3307,,0,0,418,40
3308,,0,17,418,23
3309,,0,17,418,23
3310,,0,16,418,24
3311,,0,17,418,23
3312,,0,17,418,23
3313,,0,16,418,25
3314,,0,17,418,24
3315,,0,16,418,25
3316,,0,17,418,24
3317,,0,16,418,25
3318,,0,17,418,24
3319,,0,16,418,25
3320,,0,16,418,25
3321,,0,16,418,25
3322,,0,16,418,25
3323,,0,16,418,25
3324,,0,16,418,25
3325,,0,17,418,24
3326,,0,17,418,24
3327,,0,17,418,24
3328,,0,17,418,24
3329,,0,17,418,24
3330,,0,17,418,24
3331,,0,17,418,24
3332,,0,17,418,24
3333,,0,17,418,24
3334,,0,17,418,24
3335,,0,17,418,24
3336,,0,17,418,24
3337,,0,17,418,24
3338,,0,16,418,25
3339,,0,16,418,25
3340,,0,16,418,24
3341,,0,16,418,24
3342,,0,16,418,24
3343,,0,16,418,24
3344,,0,16,418,24
3345,,0,16,418,24
3346,,0,16,418,25
3347,,0,17,418,23
3348,,0,17,418,23
3349,,0,17,418,23
3350,,0,16,418,25
3351,,0,16,418,25
3352,,0,16,418,25
3353,,0,16,418,25
3354,,0,16,418,25
3355,,0,16,418,25
3356,,0,16,418,25
3357,,0,16,418,25
3358,,0,16,418,24
3359,,0,16,418,25
3360,,0,17,418,24
3361,,0,16,418,25
3362,,0,16,418,24
3363,,0,16,418,24
3364,,0,16,418,24
3365,,0,17,418,23
3366,,0,17,418,23
3367,,0,16,418,25
3368,,0,17,418,23
3369,,0,17,418,23
3370,,0,0,418,40
3371,,0,0,418,40
3372,,0,0,418,40
3373,,37,0,381,40
3374,,0,0,418,45
3375,,0,0,418,49
3376,,37,0,352,52
3377,,39,0,348,55
3378,,73,0,312,58
3379,,179,0,204,59
3380,,179,17,102,44
3381,,180,20,101,44
3382,,181,23,100,44
3383,,181,26,101,43
3384,,181,27,100,42
3385,,284,26,134,43
3386,,285,26,133,43
3387,,285,26,133,43
3388,,285,26,133,43
3389,,285,26,133,43
3390,,285,26,133,43
3391,,285,26,133,43
3392,,284,25,134,44
3393,,284,25,134,44
3394,,181,25,100,44
3395,,179,21,102,44
3396,,179,19,102,44
3397,,179,17,102,44
3398,,179,0,204,58
3399,,37,0,348,57
3400,,37,0,381,55
3401,,37,0,381,51
3402,,0,0,418,48
3403,,0,0,418,44
3404,,166,0,252,38
3405,,0,0,418,40
3406,,0,0,418,40
3407,,0,0,418,40
3408,,0,17,418,23
3409,,0,17,418,24
3410,,0,11,418,58
3411,,0,17,418,23
3412,,0,17,418,23
3413,,0,17,418,23
3414,,0,17,418,23
3415,,0,16,418,25
3416,,0,16,418,25
3417,,0,17,418,24
3418,,0,17,418,24
3419,,0,17,418,24
3420,,0,17,418,24
3421,,0,17,418,24
3422,,0,17,418,23
3423,,0,17,418,23
3424,,0,17,418,23
3425,,0,17,418,23
3426,,0,17,418,23
3427,,0,17,418,23
3428,,0,17,418,23
3429,,0,17,418,23
3430,,0,17,418,23
3431,,0,17,418,23
3432,,0,17,418,24
3433,,0,17,418,24
3434,,0,17,418,23
3435,,0,17,418,23
3436,,0,17,418,23
3437,,0,17,418,23
3438,,0,17,418,23
3439,,0,17,418,23
3440,,0,17,418,23
3441,,0,17,418,23
3442,,0,17,418,23
3443,,0,17,418,23
3444,,0,17,418,23
3445,,0,17,418,23
3446,,0,17,418,24
3447,,0,17,418,24
3448,,0,17,418,24
3449,,0,16,418,25
3450,,0,17,418,24
3451,,0,17,418,24
3452,,0,17,418,24
3453,,0,17,418,24
3454,,0,17,418,24
3455,,0,17,418,24
3456,,0,17,418,24
3457,,0,17,418,24
3458,,0,17,418,23
3459,,0,17,418,23
3460,,0,17,418,23
3461,,0,17,418,23
3462,,0,17,418,23
3463,,0,17,418,23
3464,,0,17,418,23
3465,,0,17,418,23
3466,,0,17,418,23
3467,,0,17,418,24
3468,,0,17,418,23
3469,,0,17,418,23
3470,,0,0,418,40
3471,,0,0,418,40
3472,,0,0,418,40
3473,,0,0,418,40
3474,,37,0,381,41
3475,,37,0,381,45
3476,,37,0,381,53
3477,,38,0,349,55
3478,,75,0,309,58
3479,,178,0,207,59
3480,,180,17,101,44
3481,,181,21,100,43
3482,,181,23,100,44
3483,,181,25,100,43
3484,,181,27,100,42
3485,,284,25,134,44
3486,,284,28,99,41
3487,,284,26,134,43
3488,,285,26,133,43
3489,,285,26,133,43
3490,,285,26,133,43
3491,,285,26,133,43
3492,,285,25,133,44
3493,,284,26,99,43
3494,,180,25,101,44
3495,,181,23,100,44
3496,,180,21,101,44
3497,,180,19,101,44
3498,,179,11,102,50
3499,,37,0,381,57
3500,,37,0,381,55
3501,,37,0,381,51
3502,,0,0,387,47
3503,,0,0,418,43
3504,,167,0,221,38
3505,,0,0,418,40
3506,,0,0,418,40
3507,,0,0,418,40
3508,,0,0,418,40
3509,,0,17,418,23
3510,,0,17,418,23
3511,,0,17,418,24
3512,,0,17,418,24
3513,,0,17,418,24
3514,,0,17,418,24
3515,,0,15,418,26
3516,,0,17,418,24
3517,,0,17,418,24
3518,,0,16,418,25
3519,,0,17,418,24
3520,,0,17,418,24
3521,,0,17,418,24
3522,,0,17,418,24
3523,,0,17,418,23
3524,,0,17,418,24
3525,,0,17,418,24
3526,,0,17,418,24
3527,,0,17,418,24
3528,,0,17,418,24
3529,,0,17,418,24
3530,,0,17,418,23
3531,,0,16,418,24
3532,,0,16,418,24
3533,,0,16,418,24
3534,,0,16,418,24
3535,,0,16,418,24
3536,,0,17,418,23
3537,,0,17,418,23
3538,,0,17,418,23
3539,,0,17,418,23
3540,,0,17,418,23
3541,,0,17,418,23
3542,,0,17,418,24
3543,,0,17,418,24
3544,,0,17,418,24
3545,,0,17,418,24
3546,,0,17,418,24
3547,,0,17,418,24
3548,,0,17,418,23
3549,,0,17,418,23
3550,,0,17,418,23
3551,,0,17,418,24
3552,,0,17,418,24
3553,,0,17,418,23
3554,,0,16,418,24
3555,,0,17,418,23
3556,,0,17,418,23
3557,,0,17,418,23
3558,,0,17,418,23
3559,,0,17,418,23
3560,,0,17,418,23
3561,,0,17,418,23
3562,,0,17,418,23
3563,,0,17,418,23
3564,,0,17,418,23
3565,,0,17,418,23
3566,,0,17,418,23
3567,,0,17,418,23
3568,,0,17,418,23
3569,,0,17,418,23
3570,,0,0,418,40
3571,,0,0,418,40
3572,,0,0,418,40
3573,,0,0,418,40
3574,,0,0,418,41
3575,,0,0,418,45
3576,,37,0,381,49
3577,,37,0,381,53
3578,,38,0,349,55
3579,,179,0,206,57
3580,,180,18,101,43
3581,,181,20,100,44
3582,,181,23,100,43
3583,,181,25,100,43
3584,,284,25,134,42
3585,,284,27,99,42
3586,,284,25,134,44
3587,,285,26,133,43
3588,,285,26,133,43
3589,,285,26,133,43
3590,,285,30,98,39
3591,,285,29,98,40
3592,,283,27,100,42
3593,,283,26,100,43
3594,,282,25,136,42
3595,,282,23,136,42
3596,,179,21,102,44
3597,,179,19,102,44
3598,,179,15,102,46
3599,,176,0,207,58
3600,,37,0,348,57
3601,,37,0,381,55
3602,,37,0,381,51
3603,,37,0,351,43
3604,,168,0,250,38
3605,,0,0,418,40
3606,,0,0,418,40
3607,,0,0,418,40
3608,,0,0,418,40
3609,,0,17,418,23
3610,,0,17,418,23
3611,,0,0,418,69
3612,,0,17,418,23
3613,,0,17,418,23
3614,,0,17,418,24
3615,,0,17,418,24
3616,,0,17,418,24
3617,,0,17,418,24
3618,,0,17,418,24
3619,,0,17,418,24
3620,,0,17,418,24
3621,,0,17,418,24
3622,,0,17,418,24
3623,,0,17,418,24
3624,,0,17,418,24
3625,,0,17,418,23
3626,,0,17,418,24
3627,,0,17,418,24
3628,,0,17,418,24
3629,,0,17,418,24
3630,,0,17,418,24
3631,,0,17,418,24
3632,,0,17,418,24
3633,,0,17,418,24
3634,,0,17,418,24
3635,,0,17,418,24
3636,,0,17,418,24
3637,,0,17,418,24
3638,,0,17,418,24
3639,,0,17,418,24
3640,,0,17,418,24
3641,,0,17,418,24
3642,,0,17,418,24
3643,,0,17,418,24
3644,,0,17,418,24
3645,,0,17,418,24
3646,,0,17,418,24
3647,,0,17,418,24
3648,,0,17,418,24
3649,,0,17,418,23
3650,,0,17,418,23
3651,,0,17,418,23
3652,,0,17,418,23
3653,,0,16,418,24
3654,,0,17,418,23
3655,,0,17,418,24
3656,,0,17,418,23
3657,,0,17,418,23
3658,,0,17,418,23
3659,,0,17,418,23
3660,,0,17,418,24
3661,,0,17,418,24
3662,,0,17,418,23
3663,,0,17,418,23
3664,,0,17,418,23
3665,,0,17,418,23
3666,,0,17,418,23
3667,,0,17,418,23
3668,,0,17,418,23
3669,,0,17,418,23
3670,,0,17,418,23
3671,,0,0,418,40
3672,,0,0,418,40
3673,,0,0,418,40
3674,,0,0,418,41
3675,,37,0,381,45
3676,,37,0,381,49
3677,,37,0,381,53
3678,,75,0,312,56
3679,,179,0,206,57
3680,,179,0,205,59
3681,,179,17,102,45
3682,,181,21,100,44
3683,,181,23,100,44
3684,,283,25,135,43
3685,,284,25,134,44
3686,,284,26,134,43
3687,,284,26,134,43
3688,,285,26,133,43
3689,,284,26,134,43
3690,,284,26,134,43
3691,,284,26,134,43
3692,,181,29,100,40
3693,,283,27,100,42
3694,,283,25,135,44
3695,,179,23,102,44
3696,,179,23,102,44
3697,,179,19,102,44
3698,,179,10,204,51
3699,,177,0,207,58
3700,,37,0,348,57
3701,,37,0,381,54
3702,,37,0,381,51
3703,,37,0,381,47
3704,,37,0,381,43
3705,,169,0,249,37
3706,,0,0,418,40
3707,,0,0,418,40
3708,,0,17,418,23
3709,,0,17,418,23
3710,,0,17,418,23
3711,,0,16,418,25
3712,,0,17,418,23
3713,,0,17,418,24
3714,,0,17,418,24
3715,,0,17,418,24
3716,,0,17,418,24
3717,,0,17,418,24
3718,,0,17,418,24
3719,,0,17,418,24
3720,,0,17,418,24
3721,,0,17,418,24
3722,,0,16,418,25
3723,,0,16,418,25
3724,,0,17,418,23
3725,,0,17,418,23
3726,,0,17,418,24
3727,,0,17,418,24
3728,,0,17,418,24
3729,,0,17,418,24
3730,,0,17,418,24
3731,,0,17,418,24
3732,,0,17,418,24
3733,,0,17,418,24
3734,,0,16,418,25
3735,,0,16,418,25
3736,,0,16,418,25
3737,,0,16,418,25
3738,,0,16,418,25
3739,,0,16,418,25
3740,,0,16,418,25
3741,,0,16,418,25
3742,,0,16,418,25
3743,,0,16,418,25
3744,,0,16,418,25
3745,,0,17,418,23
3746,,0,17,418,23
3747,,0,17,418,23
3748,,0,17,418,23
3749,,0,17,418,23
3750,,0,17,418,23
3751,,0,17,418,23
3752,,0,17,418,23
3753,,0,17,418,23
3754,,0,16,418,24
3755,,0,16,418,24
3756,,0,16,418,24
3757,,0,16,418,24
3758,,0,16,418,24
3759,,0,16,418,24
3760,,0,16,418,24
3761,,0,16,418,24
3762,,0,16,418,25
3763,,0,16,418,24
3764,,0,17,418,24
3765,,0,17,418,24
3766,,0,17,418,24
3767,,0,17,418,23
3768,,0,17,418,23
3769,,0,17,418,23
3770,,0,17,418,23
3771,,0,0,418,40
3772,,0,0,418,40
3773,,0,0,418,40
3774,,0,0,418,40
3775,,37,0,381,41
3776,,37,0,352,45
3777,,38,0,380,53
3778,,38,0,349,56
3779,,179,0,205,57
3780,,179,0,204,60
3781,,283,17,100,44
3782,,181,21,101,44
3783,,181,23,101,44
3784,,181,25,101,43
3785,,284,25,99,43
3786,,284,25,134,44
3787,,284,25,134,44
3788,,285,26,133,43
3789,,285,26,133,43
3790,,285,26,133,43
3791,,284,26,134,43
3792,,181,29,100,40
3793,,283,27,100,42
3794,,283,25,135,43
3795,,180,25,101,44
3796,,180,23,101,44
3797,,180,21,101,44
3798,,180,19,101,43
3799,,179,15,102,44
3800,,178,0,207,57
3801,,72,0,315,57
3802,,37,0,381,51
3803,,0,0,418,47
3804,,0,0,418,43
3805,,171,0,247,37
3806,,0,0,418,40
3807,,0,0,418,40
3808,,0,0,418,40
3809,,0,17,418,23
3810,,0,17,418,23
3811,,0,17,418,23
3812,,0,16,418,24
3813,,0,16,418,24
3814,,0,16,418,24
3815,,0,16,418,24
3816,,0,17,418,24
3817,,0,17,418,24
3818,,0,16,418,25
3819,,0,16,418,25
3820,,0,16,418,25
3821,,0,17,418,24
3822,,0,17,418,24
3823,,0,17,418,24
3824,,0,17,418,24
3825,,0,17,418,24
3826,,0,17,418,24
3827,,0,17,418,24
3828,,0,17,418,24
3829,,0,17,418,24
3830,,0,16,418,24
3831,,0,16,418,24
3832,,0,17,418,23
3833,,0,17,418,23
3834,,0,17,418,23
3835,,0,17,418,23
3836,,0,16,418,25
3837,,0,16,418,25
3838,,0,17,418,24
3839,,0,16,418,24
3840,,0,17,418,23
3841,,0,17,418,23
3842,,0,17,418,23
3843,,0,17,418,23
3844,,0,17,418,23
3845,,0,17,418,23
3846,,0,17,418,23
3847,,0,17,418,24
3848,,0,17,418,24
3849,,0,17,418,24
3850,,0,17,418,24
3851,,0,16,418,25
3852,,0,16,418,25
3853,,0,17,418,24
3854,,0,16,418,25
3855,,0,16,418,25
3856,,0,16,418,24
3857,,0,17,418,23
3858,,0,17,418,23
3859,,0,17,418,23
3860,,0,17,418,23
3861,,0,16,418,24
3862,,0,16,418,24
3863,,0,16,418,24
3864,,0,16,418,25
3865,,0,17,418,23
3866,,0,17,418,23
3867,,0,17,418,23
3868,,0,17,418,24
3869,,0,17,418,23
3870,,0,17,418,23
3871,,0,17,418,23
3872,,0,0,418,40
3873,,0,0,418,40
3874,,168,0,250,37
3875,,37,0,381,42
3876,,37,0,381,46
3877,,37,0,381,50
3878,,37,0,381,53
3879,,38,0,349,57
3880,,178,0,207,57
3881,,179,11,204,49
3882,,181,22,100,43
3883,,181,23,101,44
3884,,181,25,101,44
3885,,284,25,134,44
3886,,284,27,100,42
3887,,284,26,134,43
3888,,285,26,133,43
3889,,285,26,133,43
3890,,285,26,133,43
3891,,285,26,133,43
3892,,285,26,133,43
3893,,284,26,134,43
3894,,283,27,100,42
3895,,180,25,101,43
3896,,179,23,102,43
3897,,179,21,102,43
3898,,179,17,102,45
3899,,179,0,204,59
3900,,178,0,206,57
3901,,37,0,348,56
3902,,37,0,381,53
3903,,37,0,381,50
3904,,37,0,381,46
3905,,0,0,418,42
3906,,169,0,249,37
3907,,0,0,418,40
3908,,0,0,418,40
3909,,0,17,418,23
3910,,0,17,418,23
3911,,0,17,418,23
3912,,0,17,418,24
3913,,0,17,418,24
3914,,0,17,418,24
3915,,0,16,418,25
3916,,0,16,418,25
3917,,0,16,418,25
3918,,0,16,418,25
3919,,0,17,418,24
3920,,0,17,418,24
3921,,0,17,418,24
3922,,0,17,418,24
3923,,0,17,418,24
3924,,0,17,418,24
3925,,0,17,418,24
3926,,0,16,418,25
3927,,0,16,418,25
3928,,0,16,418,25
3929,,0,17,418,24
3930,,0,17,418,24
3931,,0,17,418,24
3932,,0,17,418,24
3933,,0,17,418,24
3934,,0,17,418,24
3935,,0,17,418,24
3936,,0,17,418,24
3937,,0,17,418,24
3938,,0,17,418,24
3939,,0,16,418,25
3940,,0,17,418,24
3941,,0,17,418,24
3942,,0,17,418,24
3943,,0,17,418,24
3944,,0,17,418,24
3945,,0,17,418,24
3946,,0,17,418,23
3947,,0,17,418,23
3948,,0,17,418,24
3949,,0,17,418,24
3950,,0,17,418,23
3951,,0,17,418,23
3952,,0,17,418,23
3953,,0,17,418,23
3954,,0,17,418,24
3955,,0,17,418,24
3956,,0,17,418,23
3957,,0,17,418,23
3958,,0,17,418,24
3959,,0,16,418,24
3960,,0,16,418,24
3961,,0,16,418,25
3962,,0,17,418,23
3963,,0,17,418,23
3964,,0,17,418,23
3965,,0,17,418,24
3966,,0,17,418,24
3967,,0,17,418,24
3968,,0,0,418,69
3969,,0,17,418,23
3970,,0,17,418,23
3971,,0,17,418,23
3972,,0,0,418,40
3973,,0,0,418,40
3974,,0,0,418,40
3975,,0,0,418,40
3976,,0,0,418,47
3977,,37,0,351,51
3978,,37,0,381,55
3979,,74,0,312,57
3980,,179,0,206,58
3981,,179,9,102,52
3982,,181,19,100,44
3983,,181,22,100,43
3984,,181,24,100,43
3985,,181,25,100,44
3986,,181,27,100,42
3987,,284,26,134,43
3988,,285,26,133,43
3989,,285,29,98,40
3990,,285,26,133,43
3991,,285,26,133,43
3992,,285,26,133,43
3993,,284,27,99,42
3994,,284,25,134,44
3995,,181,27,100,42
3996,,180,25,101,43
3997,,179,23,102,43
3998,,180,20,101,44
3999,,180,17,101,44
4000,,178,0,206,57
4001,,37,0,350,56
4002,,37,0,381,53
4003,,37,0,381,49
4004,,0,0,418,45
4005,,37,0,381,41
4006,,172,0,246,36
4007,,0,0,418,40
4008,,0,0,418,40
4009,,0,0,418,40
4010,,0,17,418,23
4011,,0,17,418,23
4012,,0,17,418,23
4013,,0,17,418,23
4014,,0,17,418,24
4015,,0,17,418,24
4016,,0,17,418,24
4017,,0,17,418,23
4018,,0,17,418,24
4019,,0,17,418,24
4020,,0,17,418,24
4021,,0,17,418,23
4022,,0,17,418,24
4023,,0,17,418,23
4024,,0,17,418,24
4025,,0,17,418,23
4026,,0,17,418,24
4027,,0,17,418,24
4028,,0,17,418,24
4029,,0,17,418,24
4030,,0,17,418,23
4031,,0,17,418,23
4032,,0,16,418,24
4033,,0,17,418,23
4034,,0,16,418,25
4035,,0,16,418,25
4036,,0,16,418,25
4037,,0,16,418,25
4038,,0,17,418,24
4039,,0,17,418,24
4040,,0,17,418,24
4041,,0,17,418,24
4042,,0,16,418,25
4043,,0,16,418,25
4044,,0,17,418,24
4045,,0,16,418,25
4046,,0,16,418,24
4047,,0,16,418,24
4048,,0,16,418,24
4049,,0,16,418,24
4050,,0,16,418,24
4051,,0,16,418,24
4052,,0,16,418,25
4053,,0,16,418,25
4054,,0,16,418,25
4055,,0,17,418,23
4056,,0,17,418,23
4057,,0,17,418,23
4058,,0,16,418,25
4059,,0,16,418,25
4060,,0,16,418,25
4061,,0,16,418,25
4062,,0,16,418,24
4063,,0,16,418,24
4064,,0,16,418,24
4065,,0,16,418,25
4066,,0,17,418,23
